tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_22	0.04531930211571126	0.7112839466287177	0.8903392148517908	0.5	0.0821917808219178	0.1411764705882353	6.0	67.0	6.0	73.0	0.0759493670886076	3.1330499702968546	0.7302364731032762	0.46863214436570894
LSHVd	strmgCAMI2_long_read_sample_21	0.05144356391955378	0.8085518979444598	1.7569094164885302	0.3333333333333333	0.06153846153846154	0.1038961038961039	4.0	61.0	8.0	65.0	0.0547945205479452	3.717502763184396	0.8905505222272626	0.8797655589270666
LSHVd	strmgCAMI2_long_read_sample_20	0.05140247096134768	0.7366423475836656	1.1829367521381797	0.5	0.06666666666666667	0.11764705882352941	6.0	84.0	6.0	90.0	0.0625	3.7488927303923845	0.8331225107388227	0.7095201049271276
LSHVd	strmgCAMI2_long_read_sample_2	0.04342481078216021	0.8238792327342679	0.8166995813993515	0.3333333333333333	0.0784313725490196	0.12698412698412698	4.0	47.0	8.0	51.0	0.06779661016949153	2.4441111419717396	0.6216224650527642	0.4157668636640097
LSHVd	strmgCAMI2_long_read_sample_19	0.05613158734931709	0.7943001756947711	1.6055681326578586	0.5833333333333334	0.0958904109589041	0.16470588235294117	7.0	66.0	5.0	73.0	0.08974358974358974	3.7552064072670626	0.8752457536953054	0.8258356158748437
LSHVd	strmgCAMI2_long_read_sample_18	0.05272106435294432	0.6911735479411704	1.2914205262518172	0.5833333333333334	0.06796116504854369	0.12173913043478261	7.0	96.0	5.0	103.0	0.06481481481481481	3.743323824706153	0.8076683305998481	0.6514948862206619
LSHVd	strmgCAMI2_long_read_sample_17	0.054073469830074064	0.6952968192503	1.5588298934473195	0.4166666666666667	0.0625	0.10869565217391304	5.0	75.0	7.0	80.0	0.05747126436781609	3.8276748658181314	0.8734942036934913	0.802314197388421
LSHVd	strmgCAMI2_long_read_sample_16	0.04524869868523232	0.7866398477363539	0.9630036021016134	0.4166666666666667	0.07936507936507936	0.13333333333333333	5.0	58.0	7.0	63.0	0.07142857142857142	2.876315597225153	0.6942365593141797	0.4849361186430367
LSHVd	strmgCAMI2_long_read_sample_15	0.04500783161967274	0.7861723701308132	0.880336430757493	0.5	0.10344827586206896	0.17142857142857143	6.0	52.0	6.0	58.0	0.09375	2.731301768084872	0.6726610276244998	0.4537893844366903
LSHVd	strmgCAMI2_long_read_sample_14	0.04048521244313046	0.8045546428975958	0.7477643751720202	0.3333333333333333	0.0851063829787234	0.13559322033898305	4.0	43.0	8.0	47.0	0.07272727272727272	2.486074493596646	0.6457088794446338	0.38429070122879183
LSHVd	strmgCAMI2_long_read_sample_13	0.05361110064112811	0.6548246103213747	1.3353534604576351	0.5	0.05504587155963303	0.09917355371900827	6.0	103.0	6.0	109.0	0.05217391304347826	3.7613219858359264	0.8017572092838902	0.6723150316320472
LSHVd	strmgCAMI2_long_read_sample_12	0.05104704391394105	0.6891781760803385	1.1381143317860154	0.5	0.06666666666666667	0.11764705882352941	6.0	84.0	6.0	90.0	0.0625	3.4873949886255806	0.7750094435371134	0.5774392744002006
LSHVd	strmgCAMI2_long_read_sample_11	0.047337900444475174	0.7442643076059212	1.0160305493968615	0.5	0.06896551724137931	0.1212121212121212	6.0	81.0	6.0	87.0	0.06451612903225806	3.4334127613626526	0.7688050605029052	0.5240655688425885
LSHVd	strmgCAMI2_long_read_sample_10	0.050892084886983636	0.6180811610889687	1.3236106423179015	0.5833333333333334	0.056451612903225805	0.10294117647058823	7.0	117.0	5.0	124.0	0.05426356589147287	3.9510481576247956	0.8196716527551775	0.6745836214074619
LSHVd	strmgCAMI2_long_read_sample_1	0.054109109395253575	0.6948252468787824	1.4564289457930346	0.4166666666666667	0.044642857142857144	0.08064516129032258	5.0	107.0	7.0	112.0	0.04201680672268908	3.9643829278784244	0.8401788441649692	0.7420469704731064
LSHVd	strmgCAMI2_long_read_sample_29	0.04438729827001876	0.7483609095738564	0.9876582368874607	0.4166666666666667	0.07692307692307693	0.12987012987012989	5.0	60.0	7.0	65.0	0.06944444444444445	3.0308495663157635	0.72605854952014	0.5032148298425383
LSHVd	strmgCAMI2_long_read_sample_3	0.05225790409092575	0.6692425744879179	1.2402124009461852	0.6666666666666666	0.06349206349206349	0.11594202898550725	8.0	118.0	4.0	126.0	0.06153846153846154	3.8622171123596156	0.7985922216006928	0.6319721087876907
LSHVd	strmgCAMI2_long_read_sample_30	0.046003312676516556	0.81316667633771	0.9377345658562019	0.5	0.09090909090909091	0.15384615384615385	6.0	60.0	6.0	66.0	0.08333333333333333	2.9722588774217287	0.7094281176935657	0.4826235005646965
LSHVd	strmgCAMI2_long_read_sample_31	0.053381267861155414	0.6269021071138429	1.331330834654452	0.5	0.048	0.0875912408759124	6.0	119.0	6.0	125.0	0.04580152671755725	3.9867435359697847	0.8257010113425804	0.6778939462231451
