tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_42	0.0329948383971575	0.7845222085073857	0.125019118815377	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6668621780405223	0.6070041132062933	0.0625095594076885
LSHVc	strmgCAMI2_short_read_sample_41	0.046333146564642415	0.6525500431951917	0.4872305010849123	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6415561751962089	0.583969596748269	0.2436152505424561
LSHVc	strmgCAMI2_short_read_sample_40	0.044006433391355196	0.6423777037656988	0.41140066615738236	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.7224666804130265	0.5211495485196925	0.2057003330786912
LSHVc	strmgCAMI2_short_read_sample_4	0.049390004640705386	0.4917718038605519	0.5598617582425307	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7471726009095336	0.38397076107150463	0.27993087912126535
LSHVc	strmgCAMI2_short_read_sample_39	0.05128978204394088	0.6979504824926172	0.5840326713265195	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6786169173880071	0.4895186306895166	0.29201633566325974
LSHVc	strmgCAMI2_short_read_sample_38	0.0398708760927802	0.5248732862274026	0.3649062515555175	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7661731459021467	0.39373510964733033	0.18245312577775874
LSHVc	strmgCAMI2_short_read_sample_37	0.04521350167955294	0.4887106262167779	0.4410209490576325	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7414346401112816	0.38102203252870026	0.22051058478410862
LSHVc	strmgCAMI2_short_read_sample_36	0.052052650644194516	0.6789226067649197	0.6085595244355241	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6605051962012569	0.4764537855204726	0.30427991435771923
LSHVc	strmgCAMI2_short_read_sample_35	0.04580730969048169	0.5426936751386354	0.4940904281067985	0.6	0.375	0.4615384615384615	3.0	5.0	2.0	8.0	0.3	0.8064358450584478	0.3878136648203077	0.24704521405339921
LSHVc	strmgCAMI2_short_read_sample_34	0.044621925018201114	0.5228710871678699	0.4748641122150582	0.6	0.3333333333333333	0.42857142857142855	3.0	6.0	2.0	9.0	0.2727272727272727	0.8297728210310688	0.37764588544564454	0.23743205610752915
LSHVc	strmgCAMI2_short_read_sample_33	0.044227859301136145	0.5250334421339138	0.44125152345893826	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.7127139144505422	0.5141144149751791	0.22062576172946916
LSHVc	strmgCAMI2_short_read_sample_53	0.046587810474578356	0.5065782494767083	0.5026741967184185	0.6	0.3333333333333333	0.42857142857142855	3.0	6.0	2.0	9.0	0.2727272727272727	0.8256143394189458	0.3757532789023642	0.2513372240278212
LSHVc	strmgCAMI2_short_read_sample_1	0.04811159170095097	0.5353552804643884	0.552359320089691	0.8	0.6666666666666666	0.7272727272727272	4.0	2.0	1.0	6.0	0.5714285714285714	0.8195517277421325	0.4574005282613188	0.2761797981347445
Metln	strmgCAMI2_short_read_sample_0	0.11437848071428582	38.51589384860749	0.39869009999999994	0.6	0.75	0.6666666666666665	3.0	1.0	2.0	4.0	0.5	0.5878457883610679	0.42404110183798793	0.20056816481105902
MP	strmgCAMI2_short_read_sample_99	0.008853346542857136	0.9315134711550205	0.028914199999999966	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6978602508669749	0.5033997615796563	0.014457092771453597
MP	strmgCAMI2_short_read_sample_75	0.011393404971428623	0.916410585340726	0.08462940000000005	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6967937302810706	0.5026304295995113	0.042314700000000025
MP	strmgCAMI2_short_read_sample_74	0.011290066295238113	0.929281086172011	0.08032869999999999	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.7386846714100952	0.5328483561120189	0.04016436807396563
MP	strmgCAMI2_short_read_sample_73	0.008723658438095255	0.9214464363563489	0.0072277000000000435	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6478097943074432	0.4672959888433239	0.0036138498193075312
MP	strmgCAMI2_short_read_sample_72	0.011127386447619092	0.9275221924922128	0.07406680000000004	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6798126045076346	0.4903811366284873	0.03703340000000002
MP	strmgCAMI2_short_read_sample_71	0.008281999952380954	0.9268877106943495	0.020786200000000005	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6279028676382558	0.4529361766508354	0.0103931
MP	strmgCAMI2_short_read_sample_70	0.01107383661904763	0.9422836054165596	0.08523700000000006	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6981748974960148	0.5036267311453305	0.04261850000000003
MP	strmgCAMI2_short_read_sample_7	0.012144580514285755	0.9183745657122611	0.09928399999999998	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.7055292924152317	0.508931805684677	0.04964199999999999
MP	strmgCAMI2_short_read_sample_69	0.010132948371428568	0.92347779531849	0.04649999999999995	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.9719450665205833	0.7011101637428696	0.023249988375005783
MP	strmgCAMI2_short_read_sample_68	0.01137132432380953	0.932792215318914	0.0700885	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6474686795333174	0.4670499265468213	0.03504425175221259
MP	strmgCAMI2_short_read_sample_67	0.007691144466666689	0.9206984963237662	0.0034828000000000124	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6800129284577437	0.4905256398131842	0.0017414000000000064
MP	strmgCAMI2_short_read_sample_66	0.009176188390476205	0.9245648080047943	0.0354444	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6513637635394898	0.46985963573659667	0.017722191138904428
MP	strmgCAMI2_short_read_sample_65	0.01006675614285714	0.9357658498385834	0.03502170000000004	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.4821390380323224	0.34778979959410344	0.017510840369037814
MP	strmgCAMI2_short_read_sample_64	0.011528299209523809	0.9282950358303733	0.08678959999999993	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.6988515166093352	0.5041148086650095	0.04339479999999997
