tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_66	0.04113183951497798	0.7174178621948296	0.48144091360367297	0.6666666666666666	0.2	0.30769230769230765	4.0	16.0	2.0	20.0	0.18181818181818182	1.7052944590374333	0.5692412750270087	0.24170098279671143	0.04113183951497798	0.7174178621948296	0.4895544593868077	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.7532684334819042	0.5591681287673348	0.24477722969340387
LSHVd	strmgCAMI2_long_read_sample_65	0.055697812882075495	0.6768301309857198	0.6845142857264521	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.8478843174520052	0.5978191323268108	0.3436954584744273	0.055697812882075495	0.6768301309857198	0.6890159167008673	0.8333333333333334	0.19230769230769232	0.3125	5.0	21.0	1.0	26.0	0.18518518518518517	1.89948390427931	0.5830041811568892	0.34450795835043363
LSHVd	strmgCAMI2_long_read_sample_64	0.04805066189915925	0.7185523148855308	0.6092529726144289	0.8333333333333334	0.22727272727272727	0.35714285714285715	5.0	17.0	1.0	22.0	0.21739130434782608	1.9393347598307316	0.6274047636336111	0.3059768191530226	0.04805066189915925	0.7185523148855308	0.6180793461256393	0.8333333333333334	0.2	0.3225806451612903	5.0	20.0	1.0	25.0	0.19230769230769232	1.9907466180058653	0.6184602098117215	0.3090396730628196
LSHVd	strmgCAMI2_long_read_sample_63	0.04920225359459751	0.7352208355231004	0.648445254643228	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.9529341293389582	0.6318043698226012	0.3253378174928777	0.04920225359459751	0.7352208355231004	0.6553008374331876	0.6666666666666666	0.16666666666666666	0.26666666666666666	4.0	20.0	2.0	24.0	0.15384615384615385	1.9918448961214994	0.6267498923715287	0.32765041871659395
LSHVd	strmgCAMI2_long_read_sample_62	0.05089917820190811	0.5718161135746556	0.616998156039489	0.8333333333333334	0.2	0.3225806451612903	5.0	20.0	1.0	25.0	0.19230769230769232	2.1420710603056534	0.6654717910385257	0.3098482179102035	0.05089917820190811	0.5718161135746556	0.625706548164888	0.8333333333333334	0.1724137931034483	0.28571428571428575	5.0	24.0	1.0	29.0	0.16666666666666666	2.195325992903437	0.651955190082677	0.312853274082444
LSHVd	strmgCAMI2_long_read_sample_61	0.03742294652359832	0.7798932708940091	0.4043599198543214	0.6666666666666666	0.3076923076923077	0.42105263157894735	4.0	9.0	2.0	13.0	0.26666666666666666	1.5969382945443582	0.6226003214834644	0.20311707944631088	0.03742294652359832	0.7798932708940091	0.41315730262001193	0.8333333333333334	0.3333333333333333	0.47619047619047616	5.0	10.0	1.0	15.0	0.3125	1.6465698546012624	0.608027817922684	0.20657865131000597
LSHVd	strmgCAMI2_long_read_sample_60	0.05424193786731168	0.6072934351681893	0.6550894880452734	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	1.9952150009554372	0.6123867042218016	0.32918005362908226	0.05424193786731168	0.6072934351681893	0.6650251423379133	0.6666666666666666	0.125	0.21052631578947367	4.0	28.0	2.0	32.0	0.11764705882352941	2.058816868498975	0.5940489772564033	0.3325125711689566
LSHVd	strmgCAMI2_long_read_sample_6	0.05333308369310816	0.6814427284487582	0.6977584946274042	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.9501007734335682	0.6308877354029375	0.35059059293569717	0.05333308369310816	0.6814427284487582	0.7075211388995446	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	2.0088152904978984	0.6165610094898463	0.35376056944977236
LSHVd	strmgCAMI2_long_read_sample_59	0.052247755364400995	0.7177505822028107	0.6543106064246694	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.8925382136365	0.6122653577857915	0.3287353440277217	0.052247755364400995	0.7177505822028107	0.6594013823543119	0.8333333333333334	0.19230769230769232	0.3125	5.0	21.0	1.0	26.0	0.18518518518518517	1.9504941300831	0.5986606312370231	0.32970069117715595
LSHVd	strmgCAMI2_long_read_sample_58	0.055615185548792606	0.7653618373415165	0.7309604814706324	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.9368188115583005	0.6265908154881569	0.366895036147821	0.055615185548792606	0.7653618373415165	0.7386727439605223	0.6666666666666666	0.16	0.25806451612903225	4.0	21.0	2.0	25.0	0.14814814814814814	1.9827989520240323	0.6159911285503595	0.36933637198026115
LSHVd	strmgCAMI2_long_read_sample_57	0.04465367217475276	0.7798207972823182	0.5928929952865003	0.5	0.15	0.23076923076923075	3.0	17.0	3.0	20.0	0.13043478260869565	1.7175067390682093	0.5733178342504696	0.29758990320246137	0.04465367217475276	0.7798207972823182	0.6005774331448195	0.5	0.13636363636363635	0.21428571428571427	3.0	19.0	3.0	22.0	0.12	1.7602446132332101	0.5694663337026518	0.3002887165724097
LSHVd	strmgCAMI2_long_read_sample_56	0.04287434052039297	0.8346360809217469	0.5655672569390512	0.6666666666666666	0.25	0.36363636363636365	4.0	12.0	2.0	16.0	0.2222222222222222	1.6032295613247978	0.5782428343824685	0.28413504847052706	0.04287434052039297	0.8346360809217469	0.5750797757801867	0.6666666666666666	0.2222222222222222	0.3333333333333333	4.0	14.0	2.0	18.0	0.2	1.6541041365828317	0.5722807566410821	0.2875398878900933
