	0
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.95etoh.4C.4weeks.II')	4.746857748802904
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.95etoh.amb.4weeks.II')	4.440956847312144
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	6.535371663057401
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.FTA.4C.1week.II')	2.7433922326799935
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.FTA.4C.4weeks.II')	2.8652778066416285
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.FTA.amb.1week.II')	4.400190976326699
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.FTA.amb.4weeks.II')	4.3594420707043415
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.FTA.heat.1week.II')	2.7819838281218088
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.None.4C.1week.II')	6.543223657637206
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.None.4C.4weeks.II')	2.896380094127519
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.None.amb.4weeks.II')	3.1833935971517233
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.None.freezethaw.1week.II')	8.604327554131778
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	6.804473094961308
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	4.428949705500939
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	2.744431004388078
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	6.498277585168491
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	4.475918893493837
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	4.390157084422917
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	4.344561472712645
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	4.164387207141963
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	4.228081668013091
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.70etoh.amb.4weeks.II')	4.061666187420515
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	4.12500278844843
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	2.8795748320295695
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	3.158406461293172
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	1.5859269465020154
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.FTA.4C.1week.II')	4.407865769451549
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	4.520772238020056
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.FTA.amb.1week.II')	3.3273722073629695
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	3.5622919377917808
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.FTA.heat.1week.II')	4.2545821780233615
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.None.4C.1week.II')	1.2145683348515197
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.None.4C.4weeks.II')	4.068069275779584
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	5.276983565636105
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	5.65826256325673
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	1.0462890791740085
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	3.4932300447241267
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	4.3845960427041035
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	1.8547810128198938
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	3.251290007955857
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	3.5531207241684273
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	3.355115192240132
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	3.534382891771191
('10394.H10.70etoh.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	3.61706159342443
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	1.9027316284490463
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	4.115076884453455
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	1.9358485983690068
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	4.4515457279123405
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.FTA.4C.1week.II')	2.3524570674642686
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	2.515242067771352
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.FTA.amb.1week.II')	1.4252994508505283
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	1.6112255810569964
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.1988565589052285
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.None.4C.1week.II')	4.298430835882105
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.249367905525151
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	3.416712839870418
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	7.819628326303689
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	4.3900078160667775
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	2.0858089556574164
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.7312035839427473
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	4.55184575422082
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	1.4988399081785526
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	2.166587018084357
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	1.3956487213652924
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	1.5765504453604806
('10394.H10.70etoh.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	1.6190781751869658
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.95etoh.4C.4weeks.II')	2.657807252579742
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.95etoh.amb.4weeks.II')	2.4401634049656216
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	4.486420102111133
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.FTA.4C.1week.II')	0.8057561811886857
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.FTA.4C.4weeks.II')	0.9763501905431973
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.FTA.amb.1week.II')	2.0815033238460137
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.FTA.amb.4weeks.II')	2.0161315751851414
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.FTA.heat.1week.II')	0.6455011881380495
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.None.4C.1week.II')	4.317208456468247
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.None.4C.4weeks.II')	0.6427604411999324
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.None.amb.4weeks.II')	2.099639750016494
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.None.freezethaw.1week.II')	7.880831703776284
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	4.390991284738654
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	2.3450804683025828
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	1.1243121874637354
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	4.539073774545819
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	2.1115222056867227
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	2.340975648148025
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	1.989013800425235
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	2.023531284152712
('10394.H10.70etoh.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	1.9160453067500507
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	2.621467943348099
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	2.8331575154536317
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.FTA.4C.1week.II')	2.5541773761409265
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	2.840124883509591
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.FTA.amb.1week.II')	3.192712268313244
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	3.2384436353507633
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.483319474520814
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.None.4C.1week.II')	2.8716738870234053
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.3263916209752074
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	4.158096628590482
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	6.65834652137914
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	3.0102347436814556
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	2.984161603726565
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.5580569147001735
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	2.8507182124369965
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	3.2343259209547535
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	2.9137551950535023
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	3.2919328438157898
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	3.2655845289445384
('10394.H10.95etoh.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	3.251781338721118
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	3.205838464928383
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.FTA.4C.1week.II')	2.3105774391250535
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	2.569345821271361
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.FTA.amb.1week.II')	0.9259428766452074
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	1.2667710322418557
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.2416855379881837
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.None.4C.1week.II')	3.259826309354312
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.046705967771831
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	3.733466749123459
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	7.3368300274725495
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	3.2971840680857274
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	0.8344477912831221
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.1648589122822135
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	3.1454160333640413
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	0.9152064162731309
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	0.8056961621085079
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	1.056442931600498
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	1.110130628507839
('10394.H10.95etoh.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	1.302760493569431
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.FTA.4C.1week.II')	4.47535968661634
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.FTA.4C.4weeks.II')	4.7635573040132435
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.FTA.amb.1week.II')	3.3754156093243233
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.FTA.amb.4weeks.II')	3.8660320659745113
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.FTA.heat.1week.II')	4.416462687520199
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.None.4C.1week.II')	1.635751863425131
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.None.4C.4weeks.II')	4.201975831791689
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.None.amb.4weeks.II')	5.357618268714323
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.None.freezethaw.1week.II')	5.639134017319472
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	1.463519805737882
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.680411591977264
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	4.524954396058573
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	1.9077079040536993
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.227419421539633
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	3.5650283360577886
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.5733999985710065
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.764740031756263
('10394.H10.95etoh.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	3.9163955982063117
('10394.H10.FTA.4C.1week.II', '10394.H10.FTA.4C.4weeks.II')	0.6556505005819733
('10394.H10.FTA.4C.1week.II', '10394.H10.FTA.amb.1week.II')	1.9496912233420614
('10394.H10.FTA.4C.1week.II', '10394.H10.FTA.amb.4weeks.II')	1.9477158258201213
('10394.H10.FTA.4C.1week.II', '10394.H10.FTA.heat.1week.II')	0.5069249276530108
('10394.H10.FTA.4C.1week.II', '10394.H10.None.4C.1week.II')	4.324250090081843
('10394.H10.FTA.4C.1week.II', '10394.H10.None.4C.4weeks.II')	0.6663728649462002
('10394.H10.FTA.4C.1week.II', '10394.H10.None.amb.4weeks.II')	2.357568171640027
('10394.H10.FTA.4C.1week.II', '10394.H10.None.freezethaw.1week.II')	7.810932577364825
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.4C.1week.II')	4.4911255192308035
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.4C.4weeks.II')	2.235610783507116
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.amb.1week.II')	0.7288571960663446
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.amb.4weeks.II')	4.519623406913268
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.freezethaw.1week.II')	2.112896413295396
('10394.H10.FTA.4C.1week.II', '10394.H10.Omni.heat.1week.II')	2.129859253156408
('10394.H10.FTA.4C.1week.II', '10394.H10.RNA.4C.4weeks.II')	2.0655731964038706
('10394.H10.FTA.4C.1week.II', '10394.H10.RNA.amb.4weeks.II')	1.9862130522794086
('10394.H10.FTA.4C.1week.II', '10394.H10.RNA.freezethaw.1week.II')	2.0261544152861912
('10394.H10.FTA.4C.4weeks.II', '10394.H10.FTA.amb.1week.II')	2.22063255240585
('10394.H10.FTA.4C.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	2.1869735372992114
('10394.H10.FTA.4C.4weeks.II', '10394.H10.FTA.heat.1week.II')	0.5848211471900976
('10394.H10.FTA.4C.4weeks.II', '10394.H10.None.4C.1week.II')	4.613437759684225
('10394.H10.FTA.4C.4weeks.II', '10394.H10.None.4C.4weeks.II')	0.8597126842880081
('10394.H10.FTA.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	2.3786290804709793
('10394.H10.FTA.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	7.845490890183328
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	4.661669310020945
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	2.5076030604050414
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	0.9300665639480985
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	4.653401293329628
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	2.3612544934482793
('10394.H10.FTA.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	2.5067949301838857
('10394.H10.FTA.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	2.2578639476134574
('10394.H10.FTA.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	2.325429976994761
('10394.H10.FTA.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	2.2631645116531516
('10394.H10.FTA.amb.1week.II', '10394.H10.FTA.amb.4weeks.II')	0.611785864461293
('10394.H10.FTA.amb.1week.II', '10394.H10.FTA.heat.1week.II')	1.8948632563963534
('10394.H10.FTA.amb.1week.II', '10394.H10.None.4C.1week.II')	3.236901381064638
('10394.H10.FTA.amb.1week.II', '10394.H10.None.4C.4weeks.II')	1.8977815343826496
('10394.H10.FTA.amb.1week.II', '10394.H10.None.amb.4weeks.II')	3.3710538714243268
('10394.H10.FTA.amb.1week.II', '10394.H10.None.freezethaw.1week.II')	7.456607013120996
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.4C.1week.II')	3.3480914457343944
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.4C.4weeks.II')	1.0988287373381063
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.amb.1week.II')	2.1918667638295184
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.amb.4weeks.II')	3.640191802504355
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.freezethaw.1week.II')	0.36678897230961427
('10394.H10.FTA.amb.1week.II', '10394.H10.Omni.heat.1week.II')	1.0695053044231486
('10394.H10.FTA.amb.1week.II', '10394.H10.RNA.4C.4weeks.II')	0.5365274842457082
('10394.H10.FTA.amb.1week.II', '10394.H10.RNA.amb.4weeks.II')	0.7433395739480788
('10394.H10.FTA.amb.1week.II', '10394.H10.RNA.freezethaw.1week.II')	1.0215439590944957
('10394.H10.FTA.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	1.9062561271266514
('10394.H10.FTA.amb.4weeks.II', '10394.H10.None.4C.1week.II')	3.675491839822726
('10394.H10.FTA.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	1.8035639278425515
('10394.H10.FTA.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	3.3423792693185366
('10394.H10.FTA.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	7.466080785720468
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	3.7760984520259777
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	1.0394115698067306
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.035202981166382
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	3.89609143023668
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	0.865739981876303
('10394.H10.FTA.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	1.0028840283332854
('10394.H10.FTA.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	0.9418318994424365
('10394.H10.FTA.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	0.8677931267453896
('10394.H10.FTA.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	0.7850100529895867
('10394.H10.FTA.heat.1week.II', '10394.H10.None.4C.1week.II')	4.334081085655312
('10394.H10.FTA.heat.1week.II', '10394.H10.None.4C.4weeks.II')	0.624372923756037
('10394.H10.FTA.heat.1week.II', '10394.H10.None.amb.4weeks.II')	2.056453448086134
('10394.H10.FTA.heat.1week.II', '10394.H10.None.freezethaw.1week.II')	7.85066943353602
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.4C.1week.II')	4.40717388386225
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.4C.4weeks.II')	2.245724986969254
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.amb.1week.II')	0.8830283501412299
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.amb.4weeks.II')	4.405530283081031
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.freezethaw.1week.II')	2.0399805620652995
('10394.H10.FTA.heat.1week.II', '10394.H10.Omni.heat.1week.II')	2.1690972522096605
('10394.H10.FTA.heat.1week.II', '10394.H10.RNA.4C.4weeks.II')	1.926799128224224
('10394.H10.FTA.heat.1week.II', '10394.H10.RNA.amb.4weeks.II')	1.9550331672515018
('10394.H10.FTA.heat.1week.II', '10394.H10.RNA.freezethaw.1week.II')	1.8338984775289022
('10394.H10.None.4C.1week.II', '10394.H10.None.4C.4weeks.II')	4.152157857570984
('10394.H10.None.4C.1week.II', '10394.H10.None.amb.4weeks.II')	5.424382347181978
('10394.H10.None.4C.1week.II', '10394.H10.None.freezethaw.1week.II')	5.693864868762052
('10394.H10.None.4C.1week.II', '10394.H10.Omni.4C.1week.II')	0.8155463474319566
('10394.H10.None.4C.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.4532311570154084
('10394.H10.None.4C.1week.II', '10394.H10.Omni.amb.1week.II')	4.418416820173102
('10394.H10.None.4C.1week.II', '10394.H10.Omni.amb.4weeks.II')	2.0698646784663977
('10394.H10.None.4C.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.196902077477707
('10394.H10.None.4C.1week.II', '10394.H10.Omni.heat.1week.II')	3.553738167083419
('10394.H10.None.4C.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.445965468771184
('10394.H10.None.4C.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.695489532014894
('10394.H10.None.4C.1week.II', '10394.H10.RNA.freezethaw.1week.II')	3.9681434529690014
('10394.H10.None.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	2.2901995004068962
('10394.H10.None.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	7.750697000824741
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	4.195623270250297
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	1.9460195669932554
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	0.7212542337493779
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	4.185128007412929
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	1.9028353217310714
('10394.H10.None.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	1.959016691495021
('10394.H10.None.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	1.7794174043663378
('10394.H10.None.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	1.7486623905610281
('10394.H10.None.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	1.7551751235576647
('10394.H10.None.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	8.435756540026679
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	5.300496238153472
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	3.6708911115509615
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.584605576416953
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	5.463200035788673
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	3.3584054625600905
('10394.H10.None.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	3.6685481277066714
('10394.H10.None.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	3.298086352433046
('10394.H10.None.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	3.435306192090951
('10394.H10.None.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	3.2914314335967227
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	5.600380555579602
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	7.340508243424427
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	7.756921808170385
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	5.5928689591387455
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	7.539722403450895
('10394.H10.None.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	7.362601515542378
('10394.H10.None.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	7.5780723796764455
('10394.H10.None.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	7.574967423335408
('10394.H10.None.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	7.5855218037268095
('10394.H10.Omni.4C.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.567791263344178
('10394.H10.Omni.4C.1week.II', '10394.H10.Omni.amb.1week.II')	4.512593376701683
('10394.H10.Omni.4C.1week.II', '10394.H10.Omni.amb.4weeks.II')	1.7576216026723337
('10394.H10.Omni.4C.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.2129384371539866
('10394.H10.Omni.4C.1week.II', '10394.H10.Omni.heat.1week.II')	3.6232617896888186
('10394.H10.Omni.4C.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.536592147035175
('10394.H10.Omni.4C.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.8546608288800672
('10394.H10.Omni.4C.1week.II', '10394.H10.RNA.freezethaw.1week.II')	4.0451715811581055
('10394.H10.Omni.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	1.8029281608211163
('10394.H10.Omni.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	3.4069849615254544
('10394.H10.Omni.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	1.0995485254869037
('10394.H10.Omni.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	0.42147743625904543
('10394.H10.Omni.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	1.326903777010163
('10394.H10.Omni.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	1.1032853423767424
('10394.H10.Omni.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	1.293866902496498
